id,address_state,application_type,emp_length,emp_title,grade,home_ownership,loan_status,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,issue_date,last_credit_pull_date,last_payment_date,next_payment_date
887713,MA,INDIVIDUAL,10+ years,pelican products,A,MORTGAGE,Fully Paid,1103858,car,A2, 36 months,Source Verified,45600,0.1292,214.93,0.0662,7000,22,7737,11/11/2021,4/15/2021,11/14/2021,12/14/2021
444950,MO,INDIVIDUAL,10+ years,Master Pitching Machine,A,MORTGAGE,Fully Paid,543058,car,A3, 36 months,Source Verified,75000,0.229,187.32,0.0774,6000,34,6743,9/10/2021,5/16/2021,12/10/2021,12/11/2021
717861,MO,INDIVIDUAL,3 years,Examinetics,A,MORTGAGE,Fully Paid,911999,car,A2, 36 months,Source Verified,30000,0.044,115.25,0.0579,3800,29,4047,11/4/2021,5/14/2021,12/10/2021,12/11/2021
741800,SC,INDIVIDUAL,4 years,Marshalls,A,MORTGAGE,Fully Paid,939795,car,A3, 36 months,Source Verified,48000,0.0063,154.37,0.0699,5000,22,5557,11/5/2021,5/14/2021,5/14/2021,6/14/2021
775231,GA,INDIVIDUAL,4 years,Federal Aviation Administration,A,MORTGAGE,Fully Paid,977470,car,A4, 36 months,Source Verified,65000,0.1937,62.21,0.0749,2000,33,2239,11/6/2021,3/16/2021,6/14/2021,7/14/2021
1028864,MO,INDIVIDUAL,5 years,wrymark,A,MORTGAGE,Fully Paid,1258219,car,A1, 36 months,Source Verified,42000,0.1249,149.14,0.0603,4900,24,5369,11/11/2021,11/14/2021,12/14/2021,1/14/2022
722833,CO,INDIVIDUAL,7 years,State Farm,A,MORTGAGE,Fully Paid,917700,car,A4, 36 months,Source Verified,50400,0,93.03,0.0729,3000,7,3344,11/4/2021,5/16/2021,1/14/2021,2/14/2021
782749,CA,INDIVIDUAL,8 years,Quality Nissan,A,MORTGAGE,Fully Paid,985770,car,A3, 36 months,Source Verified,36000,0.2153,185.65,0.0742,5975,29,6683,11/6/2021,7/15/2021,7/14/2021,8/14/2021
788401,PA,INDIVIDUAL,< 1 year,Schaedler Yesco,A,MORTGAGE,Fully Paid,992096,car,A1, 36 months,Source Verified,91992,0.011,101.04,0.0542,3350,37,3613,11/6/2021,8/13/2021,9/13/2021,10/13/2021
746758,CA,INDIVIDUAL,3 years,BRIGGS ELECTRIC INC.,A,MORTGAGE,Fully Paid,945559,car,A2, 36 months,Source Verified,60000,0.124,125.48,0.0599,4125,44,4445,11/5/2021,10/15/2021,2/13/2021,3/13/2021
395220,NJ,INDIVIDUAL,10+ years,RGA Wealth Management,A,MORTGAGE,Fully Paid,434489,car,A2, 36 months,Source Verified,200004,0.0561,187.15,0.0768,6000,15,6734,9/4/2021,12/11/2021,12/3/2021,12/4/2021
802321,FL,INDIVIDUAL,9 years,,A,MORTGAGE,Fully Paid,1007964,car,A3, 36 months,Source Verified,65000,0.1879,185.24,0.0699,6000,38,6644,11/7/2021,2/16/2021,5/14/2021,6/14/2021
1034418,WI,INDIVIDUAL,9 years,DA Heating,A,MORTGAGE,Fully Paid,1264025,car,A4, 36 months,Source Verified,72000,0.1512,312.91,0.079,10000,46,11083,11/11/2021,3/14/2021,11/13/2021,12/13/2021
1029506,WI,INDIVIDUAL,10+ years,Milwaukee School of Engineering,B,MORTGAGE,Fully Paid,1258874,car,B2, 36 months,Source Verified,64800,0.0826,146.58,0.1065,4500,10,5277,11/11/2021,12/14/2021,12/14/2021,1/14/2022
1026526,CA,INDIVIDUAL,3 years,stanislaus county,B,MORTGAGE,Fully Paid,1255712,car,B2, 36 months,Source Verified,52500,0.1227,130.3,0.1065,4000,11,4690,11/11/2021,11/14/2021,12/14/2021,1/14/2022
678788,SC,INDIVIDUAL,4 years,okonite cables,B,MORTGAGE,Fully Paid,867167,car,B2, 36 months,Source Verified,40800,0.1868,335.58,0.1,10400,6,12081,11/3/2021,3/14/2021,3/14/2021,4/14/2021
569402,IL,INDIVIDUAL,4 years,McCook Cold Storage,B,MORTGAGE,Fully Paid,732478,car,B3, 36 months,Source Verified,150000,0.0016,655.92,0.1112,20000,13,22735,10/8/2021,12/4/2021,12/4/2021,12/5/2021
804919,LA,INDIVIDUAL,6 years,St. Tammany Parish Hospital,B,MORTGAGE,Fully Paid,1010855,car,B4, 36 months,Source Verified,86000,0,329.72,0.1149,10000,30,11870,11/7/2021,5/16/2021,7/14/2021,8/14/2021
713465,FL,INDIVIDUAL,7 years,lowes,B,MORTGAGE,Fully Paid,906697,car,B5, 36 months,Source Verified,60000,0.026,229.54,0.1111,7000,24,8263,11/3/2021,12/14/2021,4/14/2021,5/14/2021
791409,MI,INDIVIDUAL,< 1 year,Midwest Transit Equipment of MI,B,MORTGAGE,Fully Paid,995716,car,B2, 36 months,Source Verified,15120,0.1468,48.82,0.1059,1500,5,1757,11/6/2021,7/14/2021,7/14/2021,8/14/2021
649708,MI,INDIVIDUAL,1 year,United States Navy,B,MORTGAGE,Fully Paid,831160,car,B4, 36 months,Source Verified,26400,0.1936,130.47,0.1074,4000,14,4665,11/1/2021,1/16/2021,6/13/2021,7/13/2021
424311,VA,INDIVIDUAL,1 year,The Physician & Midwife Collaborative Practice,B,MORTGAGE,Fully Paid,499965,car,B5, 36 months,Source Verified,45000,0,333.15,0.1221,10000,12,11960,9/7/2021,11/14/2021,12/4/2021,12/5/2021
870692,NC,INDIVIDUAL,2 years,Wingate University,B,MORTGAGE,Fully Paid,1084661,car,B1, 36 months,Source Verified,26010,0.0161,209.71,0.0999,6500,4,7276,11/9/2021,3/16/2021,6/13/2021,7/13/2021
970574,NC,INDIVIDUAL,5 years,USPS,B,MORTGAGE,Fully Paid,1191842,car,B2, 36 months,Source Verified,45000,0.136,123.78,0.1065,3800,23,3891,11/10/2021,2/14/2021,12/2/2021,12/3/2021
610846,MA,INDIVIDUAL,7 years,Wing memorial hospital,B,MORTGAGE,Fully Paid,783349,car,B1, 36 months,Source Verified,150000,0.1288,634.88,0.0888,20000,26,22844,10/11/2021,5/16/2021,9/13/2021,10/13/2021
388494,MI,INDIVIDUAL,< 1 year,Mt. Clemens General Hospital,B,MORTGAGE,Fully Paid,421995,car,B5, 36 months,Source Verified,45204,0.2095,158.25,0.1221,4750,49,5612,9/4/2021,11/6/2021,11/6/2021,11/7/2021
726304,MO,INDIVIDUAL,10+ years,Army National Guard,B,MORTGAGE,Fully Paid,921655,car,B3, 36 months,Source Verified,113316,0.2171,97.33,0.1037,3000,53,3169,11/4/2021,3/16/2021,11/11/2021,11/12/2021
638117,IL,INDIVIDUAL,2 years,Morton Grove School District 70,B,MORTGAGE,Fully Paid,817417,car,B4, 36 months,Source Verified,130000,0.1254,161.32,0.0999,5000,41,5808,10/12/2021,1/14/2021,1/14/2021,2/14/2021
710553,CA,INDIVIDUAL,6 years,SSJID,B,MORTGAGE,Fully Paid,903319,car,B5, 36 months,Source Verified,97000,0.0605,262.33,0.1111,8000,29,8863,11/3/2021,5/16/2021,12/11/2021,12/12/2021
556502,NV,INDIVIDUAL,6 years,Las Vegas Metro Police,B,MORTGAGE,Fully Paid,716590,car,B5, 36 months,Source Verified,99600,0.0207,165.74,0.1186,5000,17,5965,10/8/2021,7/13/2021,7/13/2021,8/13/2021
741771,AZ,INDIVIDUAL,4 years,Andrews Restaurant Supply,B,MORTGAGE,Fully Paid,939758,car,B4, 36 months,Source Verified,42000,0.0114,39.57,0.1149,1200,10,1343,11/4/2021,5/15/2021,12/8/2021,12/9/2021
689989,OH,INDIVIDUAL,10+ years,self,B,MORTGAGE,Fully Paid,880319,car,B1, 36 months,Source Verified,156000,0.2482,320.94,0.0963,10000,48,11412,11/3/2021,12/13/2021,12/13/2021,1/13/2022
627325,KS,INDIVIDUAL,9 years,SOUTHEAST KANSAS EDUCATION SERVICE CENTE,C,MORTGAGE,Fully Paid,803849,car,C3, 36 months,Source Verified,76000,0.2332,202.11,0.1298,6000,33,6927,10/12/2021,11/14/2021,12/6/2021,12/7/2021
634908,CA,INDIVIDUAL,10+ years,Alameda Co Health Dept,C,MORTGAGE,Fully Paid,813336,car,C5, 36 months,Source Verified,55000,0.1292,272.34,0.1372,8000,21,9805,10/12/2021,1/14/2021,1/14/2021,2/14/2021
1036025,VA,INDIVIDUAL,3 years,Department of Defense,C,MORTGAGE,Fully Paid,1265689,car,C1, 36 months,Source Verified,115000,0.1318,644.68,0.1349,19000,16,22057,11/11/2021,5/16/2021,6/13/2021,7/13/2021
1030732,MD,INDIVIDUAL,5 years,University of Maryland Medical Center,C,MORTGAGE,Fully Paid,1260349,car,C1, 36 months,Source Verified,110000,0.1238,40.72,0.1349,1200,42,1432,11/11/2021,5/16/2021,12/13/2021,1/13/2022
690766,WI,INDIVIDUAL,7 years,SGT,C,MORTGAGE,Fully Paid,881226,car,C2, 36 months,Source Verified,114600,0.2462,337.23,0.1306,10000,45,10519,11/3/2021,3/14/2021,11/8/2021,11/9/2021
407123,CA,INDIVIDUAL,< 1 year,Besteway Recycling,C,MORTGAGE,Fully Paid,456144,car,C3, 36 months,Source Verified,36500,0.2232,236.4,0.1316,7000,28,8457,9/6/2021,12/12/2021,12/1/2021,12/2/2021
661584,IL,INDIVIDUAL,10+ years,MENGESROLLER.COM,C,MORTGAGE,Fully Paid,846087,car,C3, 36 months,Source Verified,85000,0.1803,74.59,0.1343,2200,29,2683,11/2/2021,5/16/2021,12/13/2021,1/13/2022
1030060,TX,INDIVIDUAL,5 years,"Carabin & Shaw, P.C.",C,MORTGAGE,Fully Paid,1259256,car,C4, 36 months,Source Verified,53208,0.1865,295.79,0.1527,8500,17,9553,11/11/2021,7/14/2021,12/11/2021,12/12/2021
788282,AR,INDIVIDUAL,6 years,Smith Drug,C,MORTGAGE,Fully Paid,991956,car,C1, 36 months,Source Verified,42000,0.1997,496.92,0.1299,14750,46,14910,11/6/2021,5/16/2021,11/8/2021,11/9/2021
553204,TX,INDIVIDUAL,< 1 year,Comsys,D,MORTGAGE,Fully Paid,712783,car,D4, 36 months,Source Verified,74400,0.0268,351.33,0.1595,10000,9,12648,10/7/2021,8/13/2021,8/13/2021,9/13/2021
715657,IL,INDIVIDUAL,10+ years,Berkeley SD 87,D,MORTGAGE,Fully Paid,909324,car,D3, 36 months,Source Verified,104606,0.1419,174.02,0.1528,5000,40,6205,11/4/2021,5/16/2021,9/13/2021,10/13/2021
885704,NC,INDIVIDUAL,4 years,"Charlotte Jet, inc.",B,MORTGAGE,Fully Paid,1101525,car,B5, 36 months,Source Verified,24996,0.0907,167.73,0.1269,5000,8,6038,11/9/2021,6/15/2021,10/14/2021,11/14/2021
645820,AR,INDIVIDUAL,10+ years,LAWS ELECTRONCS,D,MORTGAGE,Fully Paid,826337,car,D1, 36 months,Source Verified,60000,0.2396,167.69,0.1409,4900,45,6037,11/1/2021,1/14/2021,1/14/2021,2/14/2021
735317,CA,INDIVIDUAL,2 years,Coalinga State Hospital,A,OWN,Fully Paid,931992,car,A3, 36 months,Source Verified,104000,0.0053,308.41,0.0692,10000,15,10374,11/4/2021,11/12/2021,11/12/2021,11/1/2022
392880,CA,INDIVIDUAL,2 years,Project IMPACT,A,OWN,Fully Paid,430130,car,A5, 36 months,Source Verified,56996,0.1072,307.31,0.0963,9575,15,10995,9/4/2021,10/13/2021,11/10/2021,11/11/2021
656319,GA,INDIVIDUAL,8 years,Columbus State Uni.,A,OWN,Fully Paid,839434,car,A2, 36 months,Source Verified,26400,0.2159,242.62,0.0579,8000,10,8734,11/1/2021,1/14/2021,2/14/2021,3/14/2021
997803,MI,INDIVIDUAL,< 1 year,Children's Discovery Center,A,OWN,Fully Paid,1222706,car,A1, 36 months,Source Verified,21600,0,182.62,0.0603,6000,12,6574,11/10/2021,11/14/2021,11/14/2021,12/14/2021
744882,PA,INDIVIDUAL,< 1 year,Luxury Yacht Group,A,OWN,Fully Paid,943398,car,A1, 36 months,Source Verified,42000,0.0574,180.96,0.0542,6000,9,6158,11/5/2021,5/15/2021,11/12/2021,11/1/2022
881954,CA,INDIVIDUAL,< 1 year,Delta Transport,A,OWN,Fully Paid,1097167,car,A4, 36 months,Source Verified,60000,0.0166,414.6,0.079,13250,13,14925,11/9/2021,5/16/2021,10/14/2021,11/14/2021
763366,MN,INDIVIDUAL,< 1 year,mandile fruit co,A,OWN,Fully Paid,963980,car,A5, 36 months,Source Verified,21600,0.1783,66.29,0.0849,2100,6,2386,11/6/2021,5/16/2021,7/14/2021,8/14/2021
808333,MI,INDIVIDUAL,10+ years,Sears,A,OWN,Fully Paid,1015057,car,A2, 36 months,Source Verified,26400,0.1345,200.76,0.0599,6600,30,7227,11/7/2021,8/14/2021,8/14/2021,9/14/2021
891867,KS,INDIVIDUAL,7 years,SouthWest Express,B,OWN,Fully Paid,1108734,car,B2, 36 months,Source Verified,120000,0.0504,162.87,0.1065,5000,12,5863,11/9/2021,10/14/2021,10/14/2021,11/14/2021
868937,NJ,INDIVIDUAL,10+ years,Verizon,B,OWN,Fully Paid,1082723,car,B3, 36 months,Source Verified,120000,0.1324,157.13,0.1099,4800,47,5374,11/9/2021,9/14/2021,1/13/2021,2/13/2021
649075,NV,INDIVIDUAL,10+ years,SAM'S TOWN HOTEL,B,OWN,Fully Paid,830379,car,B4, 36 months,Source Verified,28800,0.0321,195.7,0.1074,6000,7,7045,11/1/2021,2/14/2021,2/14/2021,3/14/2021
824222,NY,INDIVIDUAL,6 years,Golden Artist colors,B,OWN,Fully Paid,1032869,car,B5, 36 months,Source Verified,113400,0.1138,69.75,0.1199,2100,33,2511,11/7/2021,5/16/2021,8/14/2021,9/14/2021
978429,IL,INDIVIDUAL,< 1 year,Lion Sleep Labs,B,OWN,Fully Paid,1201267,car,B1, 36 months,Source Verified,60000,0.0888,290.03,0.0991,9000,18,10406,11/10/2021,5/14/2021,5/14/2021,6/14/2021
572077,PA,INDIVIDUAL,2 years,osram sylvania,C,OWN,Fully Paid,735843,car,C5, 36 months,Source Verified,78000,0.1605,82.87,0.1472,2400,24,2769,10/8/2021,11/12/2021,11/12/2021,11/1/2022
560368,NY,INDIVIDUAL,6 years,Island Pump & Tank,C,OWN,Fully Paid,721250,car,C2, 36 months,Source Verified,48000,0.0845,142.76,0.1361,4200,5,5139,10/8/2021,2/16/2021,8/13/2021,9/13/2021
724744,CT,INDIVIDUAL,2 years,Devan Acura,C,OWN,Fully Paid,919898,car,C1, 36 months,Source Verified,21600,0.0139,201.25,0.1268,6000,4,7245,11/4/2021,11/15/2021,5/14/2021,6/14/2021
858551,NY,INDIVIDUAL,10+ years,Self,C,OWN,Fully Paid,1071108,car,C1, 36 months,Source Verified,87600,0.1632,404.27,0.1299,12000,21,14197,11/9/2021,5/16/2021,9/13/2021,10/13/2021
772186,FL,INDIVIDUAL,10+ years,pilgrims,C,OWN,Fully Paid,974093,car,C2, 36 months,Source Verified,36000,0.022,135.73,0.1349,4000,11,4669,11/6/2021,12/14/2021,1/13/2021,2/13/2021
549843,TX,INDIVIDUAL,3 years,"Kellogg, Brown, and Root",D,OWN,Fully Paid,708810,car,D3, 36 months,Source Verified,78000,0.0046,419.41,0.1558,12000,34,14330,10/7/2021,12/15/2021,12/3/2021,12/4/2021
434022,GA,INDIVIDUAL,1 year,Millen United Methodist Church,A,RENT,Fully Paid,517488,car,A2, 36 months,Source Verified,8000,0.1515,86.97,0.074,2800,16,3120,9/8/2021,12/3/2021,12/3/2021,12/4/2021
735873,NJ,INDIVIDUAL,1 year,USPS,A,RENT,Fully Paid,932694,car,A5, 36 months,Source Verified,43000,0.0028,94.69,0.0849,3000,8,3022,11/5/2021,11/6/2021,11/6/2021,11/7/2021
882216,PA,INDIVIDUAL,10+ years,Bank of America,A,RENT,Fully Paid,1097388,car,A2, 36 months,Source Verified,47088,0.1017,122.82,0.0662,4000,38,4378,11/9/2021,10/13/2021,11/13/2021,12/13/2021
863602,GA,INDIVIDUAL,2 years,Access Insurance,A,RENT,Fully Paid,1076735,car,A1, 36 months,Source Verified,37440,0.0638,90.48,0.0542,3000,12,3240,11/8/2021,5/16/2021,12/13/2021,1/13/2022
974175,CA,INDIVIDUAL,2 years,shields nursing center,A,RENT,Fully Paid,1196216,car,A1, 36 months,Source Verified,86400,0.014,456.54,0.0603,15000,11,16435,11/10/2021,5/16/2021,10/14/2021,11/14/2021
417841,TX,INDIVIDUAL,2 years,Thirteen23 Corp,A,RENT,Fully Paid,487381,car,A2, 36 months,Source Verified,75000,0.0186,187.15,0.0768,6000,13,6719,9/7/2021,5/13/2021,12/2/2021,12/3/2021
779836,CO,INDIVIDUAL,2 years,Towne Park,A,RENT,Fully Paid,982602,car,A4, 36 months,Source Verified,20000,0.033,216.94,0.0749,10000,4,7796,11/6/2021,4/16/2021,3/14/2021,4/14/2021
417683,CA,INDIVIDUAL,2 years,Gensler,A,RENT,Fully Paid,487134,car,A4, 36 months,Source Verified,48996,0.0867,127.79,0.0932,4000,21,4597,9/6/2021,12/6/2021,12/6/2021,12/7/2021
507206,MN,INDIVIDUAL,2 years,Rosenbauer General Safety,A,RENT,Fully Paid,654092,car,A4, 36 months,Source Verified,37000,0.1064,217.77,0.0751,7000,16,7128,10/4/2021,10/8/2021,10/8/2021,10/9/2021
667788,CA,INDIVIDUAL,2 years,Law Office of Jillian Sidoti,A,RENT,Fully Paid,853705,car,A5, 36 months,Source Verified,30000,0.034,62.36,0.0766,2000,8,2245,11/2/2021,2/15/2021,2/14/2021,3/14/2021
397200,MD,INDIVIDUAL,2 years,Chesapeake Medical Staffing,A,RENT,Fully Paid,437833,car,A5, 36 months,Source Verified,75000,0.0194,449.32,0.0963,14000,9,16165,9/5/2021,12/3/2021,12/3/2021,12/4/2021
660199,NJ,INDIVIDUAL,3 years,Stape & Gebeloff,A,RENT,Fully Paid,844387,car,A2, 36 months,Source Verified,33600,0.1171,145.57,0.0579,4800,16,5241,11/1/2021,2/16/2021,2/14/2021,3/14/2021
746652,NC,INDIVIDUAL,3 years,Northwest Landscaping Inc.,A,RENT,Fully Paid,938115,car,A5, 36 months,Source Verified,28800,0,63.13,0.0849,2000,5,2273,11/5/2021,5/14/2021,5/14/2021,6/14/2021
608470,WA,INDIVIDUAL,4 years,PROVIDENCE EMILY COURT,A,RENT,Fully Paid,780554,car,A4, 36 months,Source Verified,23000,0.2077,168.67,0.0654,5500,8,5978,10/11/2021,12/9/2021,12/9/2021,12/10/2021
651550,MD,INDIVIDUAL,4 years,Environ-Civil Engineering Ltd.,A,RENT,Fully Paid,833428,car,A4, 36 months,Source Verified,70000,0.1678,186.06,0.0729,6000,11,6512,11/1/2021,5/16/2021,12/7/2021,12/8/2021
752570,GA,INDIVIDUAL,5 years,Business Techonolgy Solutions,A,RENT,Fully Paid,952161,car,A4, 36 months,Source Verified,45000,0.0107,466.53,0.0749,15000,5,16795,11/5/2021,5/14/2021,6/14/2021,7/14/2021
768279,SC,INDIVIDUAL,5 years,"Rex Direct Net, Inc.",A,RENT,Fully Paid,969509,car,A4, 36 months,Source Verified,60000,0.1898,186.61,0.0749,6000,24,6566,11/6/2021,5/16/2021,2/13/2021,3/13/2021
949901,UT,INDIVIDUAL,5 years,transportation security administration,A,RENT,Fully Paid,1186125,car,A5, 36 months,Source Verified,34400,0.0617,133.37,0.089,4200,16,4738,11/10/2021,5/16/2021,11/13/2021,12/13/2021
439205,FL,INDIVIDUAL,5 years,J. Alexanders,A,RENT,Fully Paid,530187,car,A5, 36 months,Source Verified,75000,0.2421,57.19,0.0894,1800,32,2056,9/9/2021,5/16/2021,12/6/2021,12/7/2021
817723,MD,INDIVIDUAL,7 years,Microbiology International,A,RENT,Fully Paid,1025589,car,A3, 36 months,Source Verified,70000,0.1461,432.22,0.0699,14000,15,14998,11/7/2021,3/14/2021,2/13/2021,3/13/2021
599649,CA,INDIVIDUAL,7 years,GACHINA LANDSCAPING,A,RENT,Fully Paid,769633,car,A5, 36 months,Source Verified,40080,0.0587,73.52,0.0788,2350,11,2647,10/10/2021,10/13/2021,11/13/2021,12/13/2021
975902,CA,INDIVIDUAL,< 1 year,Foundation Capital,A,RENT,Fully Paid,1198245,car,A1, 36 months,Source Verified,90000,0.0552,365.23,0.0603,12000,15,13080,11/10/2021,10/15/2021,6/14/2021,7/14/2021
553333,TX,INDIVIDUAL,< 1 year,WZ Elkins,A,RENT,Fully Paid,712959,car,A3, 36 months,Source Verified,29120,0.089,167.09,0.0714,5400,21,5641,10/7/2021,12/1/2021,12/1/2021,12/2/2021
765413,GA,INDIVIDUAL,< 1 year,Dynamic Paint Solutions,A,RENT,Fully Paid,966290,car,A4, 36 months,Source Verified,35000,0.1255,99.53,0.0749,3200,9,3583,11/5/2021,6/14/2021,6/14/2021,7/14/2021
634825,CA,INDIVIDUAL,< 1 year,Lawrys,A,RENT,Fully Paid,813231,car,A4, 36 months,Source Verified,20400,0.1094,147.21,0.0654,4800,12,5300,10/12/2021,1/14/2021,1/14/2021,2/14/2021
670280,CO,INDIVIDUAL,< 1 year,Visual Elements,A,RENT,Fully Paid,856918,car,A4, 36 months,Source Verified,144000,0.0785,179.86,0.0729,5800,33,6057,11/2/2021,11/10/2021,11/10/2021,11/11/2021
808182,MD,INDIVIDUAL,< 1 year,Dept. of Homeland Security,A,RENT,Fully Paid,1014839,car,A5, 36 months,Source Verified,62467,0.0961,335.36,0.0849,10625,10,11455,11/7/2021,3/15/2021,12/8/2021,12/9/2021
781559,FL,INDIVIDUAL,6 years,Convert2Media LLC,A,RENT,Fully Paid,984416,car,A3, 36 months,Source Verified,82560,0.0481,139.82,0.0742,4500,40,5033,11/6/2021,6/14/2021,6/14/2021,7/14/2021
712616,CO,INDIVIDUAL,< 1 year,The Green Solution,A,RENT,Fully Paid,905745,car,A3, 36 months,Source Verified,25200,0.1129,43.23,0.0699,1400,14,1556,11/4/2021,11/15/2021,5/14/2021,6/14/2021
976685,VA,INDIVIDUAL,< 1 year,usmc,A,RENT,Fully Paid,1199457,car,A4, 36 months,Source Verified,75000,0.219,68.84,0.079,2200,43,2438,11/10/2021,5/16/2021,9/13/2021,10/13/2021
893915,CA,INDIVIDUAL,< 1 year,"Pernix Therapeutics Holdings, Inc.",A,RENT,Fully Paid,1111089,car,A5, 36 months,Source Verified,40000,0.1251,406.45,0.089,12800,12,14632,11/9/2021,4/16/2021,10/14/2021,11/14/2021
797136,MN,INDIVIDUAL,1 year,State of Minnesota,A,RENT,Fully Paid,1002069,car,A2, 36 months,Source Verified,51000,0.1445,182.51,0.0599,6000,34,6451,11/9/2021,5/13/2021,5/13/2021,6/13/2021
803600,MA,INDIVIDUAL,3 years,Home Depot,A,RENT,Fully Paid,1009377,car,A2, 36 months,Source Verified,66000,0.1829,91.26,0.0599,3000,19,3174,11/7/2021,12/9/2021,12/9/2021,12/10/2021
838648,CA,INDIVIDUAL,5 years,Serra Manufactoring,A,RENT,Fully Paid,1048756,car,A4, 36 months,Source Verified,24720,0.2636,155.51,0.0749,5000,11,5439,11/8/2021,5/16/2021,2/13/2021,3/13/2021
712071,VA,INDIVIDUAL,< 1 year,Brown and Caldwell,A,RENT,Fully Paid,905116,car,A5, 36 months,Source Verified,63533,0.1273,168.38,0.0766,5400,20,5866,11/3/2021,4/15/2021,12/9/2021,12/10/2021
726272,MI,INDIVIDUAL,< 1 year,Sunbelt Staffing,A,RENT,Fully Paid,921618,car,A5, 36 months,Source Verified,57600,0.0052,249.44,0.0766,8000,16,8373,11/4/2021,5/16/2021,12/1/2021,12/2/2021
386100,TX,INDIVIDUAL,1 year,medco health solutions,A,RENT,Fully Paid,418187,car,A1, 36 months,Source Verified,28800,0.1983,263.89,0.0737,8500,15,9500,9/3/2021,12/4/2021,12/4/2021,12/5/2021
967040,OH,INDIVIDUAL,10+ years,Abercrombie & Fitch,A,RENT,Fully Paid,1187943,car,A3, 36 months,Source Verified,60000,0.091,171.11,0.0751,5500,18,5648,11/9/2021,12/9/2021,12/9/2021,12/10/2021
836932,NY,INDIVIDUAL,4 years,ASML,A,RENT,Fully Paid,1047025,car,A2, 36 months,Source Verified,70000,0.0591,121.67,0.0599,4000,18,4095,11/8/2021,12/2/2021,12/1/2021,12/2/2021
611963,AL,INDIVIDUAL,8 years,CPSI,A,RENT,Fully Paid,784706,car,A1, 36 months,Source Verified,60000,0.0626,150.8,0.0542,5000,43,5290,10/11/2021,5/16/2021,12/4/2021,12/5/2021
385796,MA,INDIVIDUAL,< 1 year,Advantage Data  Inc.,A,RENT,Fully Paid,417660,car,A1, 36 months,Source Verified,78000,0.0115,521.57,0.0737,16800,10,18776,9/3/2021,4/16/2021,12/4/2021,12/5/2021
862447,TX,INDIVIDUAL,< 1 year,ETSNA,A,RENT,Fully Paid,1075487,car,A3, 36 months,Source Verified,40000,0.0507,130.67,0.0751,4200,12,4704,11/9/2021,10/14/2021,10/14/2021,11/14/2021
967216,AZ,INDIVIDUAL,< 1 year,Yavapai College,A,RENT,Fully Paid,1188130,car,A2, 36 months,Source Verified,32000,0.1845,138.17,0.0662,4500,27,4974,11/10/2021,10/14/2021,10/14/2021,11/14/2021
725986,TX,INDIVIDUAL,< 1 year,Camin Cargo Control,A,RENT,Fully Paid,921308,car,A3, 36 months,Source Verified,50000,0.006,123.37,0.0692,4000,6,4089,11/4/2021,11/9/2021,11/9/2021,11/10/2021
782188,IL,INDIVIDUAL,< 1 year,Hydra Force Inc.,A,RENT,Fully Paid,985139,car,A5, 36 months,Source Verified,30000,0.0468,205.16,0.0849,6500,7,7396,11/6/2021,4/14/2021,5/14/2021,6/14/2021
857223,SD,INDIVIDUAL,< 1 year,Z-Wireless Verizon Wireless Premium Reta,A,RENT,Fully Paid,1069657,car,A5, 36 months,Source Verified,22800,0.0316,63.13,0.0849,2000,18,2060,11/8/2021,9/15/2021,12/2/2021,12/3/2021
759507,NJ,INDIVIDUAL,1 year,"Hyundai Marine & Fire Insurance Co, Ltd",B,RENT,Fully Paid,959750,car,B3, 36 months,Source Verified,45000,0.1232,392.81,0.1099,12000,27,13142,11/5/2021,5/16/2021,12/6/2021,12/7/2021
865104,CA,INDIVIDUAL,1 year,Disneyland-Sodexo,B,RENT,Fully Paid,1078356,car,B5, 36 months,Source Verified,29534,0.1377,159.41,0.1199,4800,7,5558,11/9/2021,2/15/2021,6/13/2021,7/13/2021
550046,MI,INDIVIDUAL,1 year,AMR Group,B,RENT,Fully Paid,709037,car,B5, 36 months,Source Verified,27600,0.0713,132.59,0.1186,4000,23,4771,10/7/2021,5/16/2021,7/13/2021,8/13/2021
800353,CO,INDIVIDUAL,1 year,Denver Water,B,RENT,Fully Paid,1005627,car,B5, 36 months,Source Verified,31200,0.0892,106.28,0.1199,3200,15,3435,11/7/2021,12/3/2021,12/3/2021,12/4/2021
857921,CA,INDIVIDUAL,10+ years,City of Davis,B,RENT,Fully Paid,1070434,car,B3, 36 months,Source Verified,52416,0.1946,72.02,0.1099,2200,29,2543,11/8/2021,5/16/2021,9/13/2021,10/13/2021
659208,CA,INDIVIDUAL,2 years,MJ Tank Lines,B,RENT,Fully Paid,843108,car,B3, 36 months,Source Verified,50000,0.0958,97.33,0.1037,3000,27,3504,11/1/2021,2/14/2021,2/14/2021,3/14/2021
820768,MT,INDIVIDUAL,2 years,Sharp Automotive,B,RENT,Fully Paid,1029012,car,B5, 36 months,Source Verified,40000,0.2103,116.24,0.1199,3500,26,3822,11/7/2021,1/16/2021,12/8/2021,12/9/2021
789641,NJ,INDIVIDUAL,2 years,McClain & Co.,B,RENT,Fully Paid,993586,car,B5, 36 months,Source Verified,55000,0.1606,129.52,0.1199,3900,35,4664,11/6/2021,8/14/2021,8/14/2021,9/14/2021
